,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],Country Name,Series Code,Series Name
13434,,,,,8.269469381796952,2.6695429418902563,-3.2764281024294206,21.716108886022667,-12.297824874511988,-12.330683624801281,16.357173944581447,-21.86272676267066,43.29822881761609,0.20043427426091398,-6.984497416236039,1.069295101553152,-2.1573379041314524,4.409810317747983,8.192548021291373,5.545454545454547,-5.304757561939496,5.254146602461219,4.142944286295247,-14.653194708839763,21.166714326565625,8.227131124327386,0.15700641109512503,9.723492270846947,6.536233034367811,3.888992363568633,2.825486751048814,-21.131917564598808,25.808020515541415,4.23841990581289,2.7039784221173306,-15.058105180224544,Australia,NV.AGR.TOTL.KD.ZG,"Agriculture, value added (annual % growth)"
13435,,,,9296004469.234997,10064734712.54886,10333417127.687687,9994850144.974873,12165342685.45241,10669270146.61122,9353676199.75722,10883673285.964424,8504205533.712242,12186375904.819338,12210801578.922869,11357938458.141293,11479388337.71162,11231739141.939722,11727037533.483519,12687780714.889019,13391375827.260138,12680995805.415817,13347273915.684322,13900244037.750341,11863414213.894896,14374509209.92721,15557118931.106438,15581544605.209969,17096614890.576128,18214089480.81261,18922434029.814972,19457084896.303345,15345429755.542517,19305781415.050926,20124041497.51917,20668191237.270027,17555953261.911953,Australia,NV.AGR.TOTL.KD,"Agriculture, value added (constant 2005 US$)"
13436,,,,13701000000.0,14834000000.0,15230000000.0,14731000000.0,17930000000.0,15725000000.0,13786000000.0,16041000000.0,12534000000.0,17961000000.0,17997000000.0,16740000000.0,16919000000.0,16554000000.0,17284000000.0,18700000000.0,19737000000.0,18690000000.0,19672000000.0,20487000000.0,17485000000.0,21186000000.0,22929000000.0,22965000000.0,25198000000.0,26845000000.0,27889000000.0,28677000000.0,22617000000.0,28454000000.0,29660000000.0,30462000000.0,25875000000.0,Australia,NV.AGR.TOTL.KN,"Agriculture, value added (constant LCU)"
13437,2800399872.0,3816900096.0,5200099840.0,4551600128.0,4675400192.0,5210999808.0,5101700096.0,8155899904.0,9403100160.0,9016899584.0,9484499968.0,7486799872.0,11669199872.0,11754200064.0,11615699968.0,12539899904.0,15062200320.0,17774000128.0,17168000000.0,13308000000.0,13018000000.0,14607000000.0,15746000000.0,15076000000.0,18055000000.0,18182000000.0,17970000000.0,19001000000.0,20606000000.0,24720000000.0,29721000000.0,23233000000.0,26566000000.0,26769000000.0,27343000000.0,24069000000.0,Australia,NV.AGR.TOTL.CN,"Agriculture, value added (current LCU)"
13438,3271495177.5700936,4890326836.643178,7664111775.9764185,6215485631.57176,5893609217.193999,5977288148.6579485,5754229749.605233,9264909580.824718,10476991821.72702,10468941813.537676,10465077753.503256,7006831887.6930275,10568012925.19471,9016031344.6345,8125139876.88864,8297975055.584965,10959109662.398136,14472762908.557936,13211235090.419392,10445020014.127619,10011535799.4309,10263490725.126476,10893116568.661364,11193941193.941195,13698786039.453716,14229143840.976679,12188835379.502136,11906880561.473867,12941028700.621742,13266072770.205002,15550962745.918795,13531158998.252766,18897424953.76298,20124041497.51917,20472446840.37137,18896914501.059902,Australia,NV.AGR.TOTL.CD,"Agriculture, value added (current US$)"
13439,220.1999969482,266.6000061035,315.299987793,326.5,354.200012207,376.1000061035,459.8999938965,528.299987793,516.5,556.4000244141,576.0,624.9000244141,734.0999755859,814.799987793,859.299987793,990.799987793,1027.0999755859,1125.3000488281,1222.3000488281,1222.5999755859,1361.5,1525.8000488281,1645.5,1737.5,1833.6999511719,1953.8000488281,1904.4000244141,1693.0,1730.735,1678.089,1544.717,1355.351,1898.071,2444.586,2569.506,2348.084,Australia,IS.AIR.GOOD.MT.K1,"Air transport, freight (million ton-km)"
13440,7795600.0,9384600.0,10664700.0,11055100.0,10864300.0,11306500.0,12122300.0,13022500.0,13648800.0,13219500.0,13187900.0,12601500.0,13236800.0,14412100.0,15497300.0,16880200.0,18816300.0,15114300.0,17553400.0,21860100.0,23886600.0,26929300.0,26888500.0,28831400.0,30075100.0,30953500.0,30185700.0,31579700.0,32577569.0,33477398.0,39021581.0,41386432.0,41596552.0,44657324.0,46951775.0,48728837.0,Australia,IS.AIR.PSGR,"Air transport, passengers carried"
13441,283800.0,256500.0,18700.0,18700.0,29300.0,246600.0,259100.0,259000.0,257700.0,230800.0,222700.0,230500.0,214200.0,238600.0,266600.0,283300.0,294400.0,230300.0,255900.0,283600.0,324600.0,347700.0,405600.0,396100.0,371200.0,394500.0,378200.0,384800.0,382514.0,388734.0,536867.0,529648.0,324939.0,342509.0,352909.0,353546.0,Australia,IS.AIR.DPRT,"Air transport, registered carrier departures worldwide"
13442,1.8718114980777258,1.7199713915896833,1.9307696510940835,2.097094876489122,2.102868036236986,1.7151970109215204,1.8100672128991575,1.9642094986359877,1.6270456743828858,1.7625245558716585,1.6405393358542721,1.5411808393568482,1.4972985641094938,1.6826336246049567,1.7976930709236019,1.6138168143914462,1.6621334126359584,1.5759806376948027,1.5053912960380171,1.6925757234812364,1.6144317965123711,1.6486626518394165,1.6300789959876112,1.5640130412640636,1.4218975534109795,1.4833139460218707,1.353027865174723,1.3933526479740335,1.3845521882403722,1.449291588613598,1.3600139585402158,1.381992360980111,1.3439278786600257,1.2882228286392712,1.3762104079324016,1.35774909619053,Australia,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use)
13443,,,,,,,,,,,,,,,,,,,,,,,,,,69.85,,,,,73.78,,,,,73.78,Australia,ER.H2O.FWAG.ZS,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)"
13444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.59,,,,,15.59,Australia,ER.H2O.FWDM.ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)"
13445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.63,,,,,10.63,Australia,ER.H2O.FWIN.ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)"
13446,,,,,,,,,,,,,,,,,,,,,,,,,,4.510162601626017,,,,,4.589430894308943,,,,,4.589430894308943,Australia,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)"
13447,,,,,,,,,,,,,,,,,,,,,,,,,,22.19,,,,,22.58,,,,,22.58,Australia,ER.H2O.FWTL.K3,"Annual freshwater withdrawals, total (billion cubic meters)"
13449,5.28695833279096,5.234890592661052,5.4828632050297434,5.496530986813845,5.477005584265129,5.3482680967939284,5.534540437108679,5.7185998984679065,5.73148666415006,5.599104434869766,6.036473451961001,5.833799773505331,6.1283730132902905,6.137484867813025,6.093617796753576,6.110279473595147,6.117959465264309,6.20907801049165,6.235111880556604,5.948739309842105,6.143993335329263,6.026840920036968,6.157010270361741,5.219400439972404,4.723064707184046,5.189982166799005,5.734610728557854,5.926610520286893,6.157530947763039,6.483344831625945,6.221964776173802,6.1231662392773,6.214675292555614,6.4306262447444125,6.211030550746521,5.7456751233354595,Australia,AG.LND.ARBL.ZS,Arable land (% of land area)
13450,3.0823404416786824,3.005680119581465,3.069372586169205,3.0393723457856474,2.9983610061996724,2.8950817361894026,2.9612759437247527,3.0268706076891276,2.996937108630547,2.8816239029945736,3.0553432599815524,2.9160648057778644,3.028821410190427,2.9921309810889705,2.9224516805673475,2.8862081050670505,2.8429368142171034,2.836854125035684,2.8068982894914183,2.644063874103217,2.6979136896256075,2.6207052697118924,2.6491178941472975,2.21873616644533,1.9815411501283382,2.153210563266188,2.3544973544973544,2.405685300644616,2.4697958544353367,2.565651882758976,2.4323457870686056,2.3643656322567024,2.3720401045341175,2.4222841116362996,2.305306335425333,2.119303232249515,Australia,AG.LND.ARBL.HA.PC,Arable land (hectares per person)
13451,40616000.0,40216000.0,42121000.0,42226000.0,42076000.0,41087000.0,42518000.0,43932000.0,44031000.0,43014000.0,46374000.0,44817000.0,47080000.0,47150000.0,46813000.0,46941000.0,47000000.0,47700000.0,47900000.0,45700000.0,47200000.0,46300000.0,47300000.0,40097000.0,36284000.0,39871000.0,44055000.0,45530000.0,47304000.0,49807000.0,47799000.0,47040000.0,47743000.0,49402000.0,47715000.0,44140000.0,Australia,AG.LND.ARBL.HA,Arable land (hectares)
13452,,,,,,,,,,,,,,,,,,,0.7997876328603098,0.7955067904693608,0.7885649729412048,0.7838459493723122,0.7359553952154068,0.63096083954257,0.6422903637438887,0.632681487230505,0.6258559303225162,0.5960385706952652,0.5361389331313183,0.5279105382584016,0.512196206769483,0.5305922567781429,0.508327380037671,0.502096727513527,0.4719188395830347,0.5006278783827426,Australia,MS.MIL.TOTL.TF.ZS,Armed forces personnel (% of total labor force)
13453,,,,,,,,,,,,,,70400.0,,,,70000.0,68000.0,68000.0,68000.0,68000.0,65000.0,57100.0,58800.0,58400.0,58400.0,56200.0,51600.0,51700.0,50900.0,53600.0,52000.0,53000.0,51000.0,55000.0,Australia,MS.MIL.TOTL.P1,"Armed forces personnel, total"
13454,6000000.0,72000000.0,92000000.0,131000000.0,113000000.0,62000000.0,21000000.0,22000000.0,15000000.0,15000000.0,24000000.0,21000000.0,58000000.0,13000000.0,57000000.0,89000000.0,18000000.0,22000000.0,154000000.0,85000000.0,6000000.0,60000000.0,36000000.0,36000000.0,16000000.0,20000000.0,4000000.0,,,43000000.0,47000000.0,44000000.0,2000000.0,49000000.0,14000000.0,18000000.0,Australia,MS.MIL.XPRT.KD,Arms exports (SIPRI trend indicator values)
13455,60000000.0,701000000.0,884000000.0,95000000.0,81000000.0,268000000.0,1019000000.0,206000000.0,391000000.0,458000000.0,140000000.0,646000000.0,639000000.0,515000000.0,822000000.0,601000000.0,732000000.0,691000000.0,350000000.0,210000000.0,362000000.0,449000000.0,262000000.0,64000000.0,613000000.0,35000000.0,558000000.0,668000000.0,336000000.0,1250000000.0,674000000.0,818000000.0,491000000.0,478000000.0,724000000.0,655000000.0,Australia,MS.MIL.MPRT.KD,Arms imports (SIPRI trend indicator values)
13456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.770741054552,143.423824804206,147.828915426903,151.507158055853,Australia,FB.ATM.TOTL.P5,"Automated teller machines (ATMs) (per 100,000 adults)"
13469,534.0,,,,,534.0,,,,,534.0,,,,,534.0,,,,,534.0,,,,,534.0,,,,,534.0,,,,,534.0,Australia,AG.LND.PRCP.MM,Average precipitation in depth (mm per year)
13471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,7.1,5.3,5.2,,6.9,5.2,5.0,Australia,FB.BNK.CAPA.ZS,Bank capital to assets ratio (%)
13472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1968807658565546,1.0308181346146919,0.8494345166535291,0.7289242976332972,0.7558123351982645,0.6087663791478557,0.922033931100027,Australia,FD.RES.LIQU.AS.ZS,Bank liquid reserves to bank assets ratio (%)
13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.6,0.4,0.3,,0.6,0.6,0.6,Australia,FB.AST.NPER.ZS,Bank nonperforming loans to total gross loans (%)
13475,,,,,,,,,,,,,,,,,,,,,,,,,96.99,96.99,96.99,96.99,96.99,96.97,97.11,97.11,97.11,97.11,97.11,96.98,Australia,TM.TAX.MRCH.BC.ZS,"Binding coverage, all products (%)"
13476,,,,,,,,,,,,,,,,,,,,,,,,,96.38,96.38,96.38,96.38,96.38,96.38,96.51,96.51,96.51,96.51,96.51,96.34,Australia,TM.TAX.MANF.BC.ZS,"Binding coverage, manufactured products (%)"
13477,,,,,,,,,,,,,,,,,,,,,,,,,99.04,99.04,99.04,99.04,99.04,98.95,99.07,99.07,99.07,99.07,99.07,99.01,Australia,TM.TAX.TCOM.BC.ZS,"Binding coverage, primary products (%)"
13479,20.1,18.5,17.8,16.7,16.2,15.9,15.6,15.3,15.3,15.7,15.8,15.8,15.0,15.7,15.0,15.4,14.9,14.9,15.4,14.9,15.1,14.7,14.5,14.2,13.9,13.6,13.3,13.1,13.0,12.7,12.8,12.6,12.3,12.8,12.9,14.1,Australia,SP.DYN.CBRT.IN,"Birth rate, crude (per 1,000 people)"
13480,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,100.0,,,,100.0,,,,,Australia,SH.STA.BRTC.ZS,Births attended by skilled health staff (% of total)
13482,,,,,,,,,,,,,,,,,,,,,,,,,9.95,9.95,9.94,10.05,10.01,10.06,10.0,10.0,10.01,10.01,10.01,10.04,Australia,TM.TAX.MRCH.BR.ZS,"Bound rate, simple mean, all products (%)"
13483,,,,,,,,,,,,,,,,,,,,,,,,,12.17,12.17,12.17,12.17,12.17,12.17,12.27,12.27,12.27,12.27,12.27,12.38,Australia,TM.TAX.MANF.BR.ZS,"Bound rate, simple mean, manufactured products (%)"
13484,,,,,,,,,,,,,,,,,,,,,,,,,2.59,2.58,2.58,3.06,2.88,3.07,2.65,2.64,2.67,2.67,2.66,2.74,Australia,TM.TAX.TCOM.BR.ZS,"Bound rate, simple mean, primary products (%)"
13485,45.85380090700911,49.74081509737,44.806739674282205,45.76989485800918,43.919368196166445,40.2995518679102,40.7758152820757,40.26121163111965,40.490612020477464,39.30509153205427,37.65746453245387,39.59476868815933,39.19804833322418,41.975147099432846,41.49032804541047,43.80944740724722,45.48243553246179,52.51250297689927,54.069382388992125,53.367580949993254,56.18414314211163,56.607356713792456,59.22209226575692,60.47373213932836,62.696071338152436,63.94273653174167,65.55307334083736,69.5040859553142,67.67771305752522,70.34813161706555,70.47380764108759,74.76727916113975,77.43617528966963,78.48922143204365,83.47287751691755,90.59393090294044,Australia,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP)
13486,20424200000.0,24775900000.0,27044900000.0,32605100000.0,36592300000.0,38758900000.0,42824800000.0,47796500000.0,54495100000.0,59881700000.0,66226300000.0,74991700000.0,83792100000.0,98803200000.0,108252000000.0,125603000000.0,148104000000.0,194040000000.0,218795000000.0,221381534000.0,237717357000.0,251330437000.0,276361078000.0,299902541900.0,331839020300.0,356098378600.0,386118746000.0,431311080600.0,447441725000.0,496349684400.0,531272436806.95,599081048679.34,667485892485.4,724227895075.61,833319752996.69,985258825231.474,Australia,FM.LBL.BMNY.CN,Broad money (current LCU)
13487,19.6812282089596,21.306587283712457,9.158093146969435,20.559144237915465,12.228761758129863,5.920917788715112,10.49023579100542,11.609394556425249,14.014833722134465,9.884558428188956,10.595223582496823,13.235527275417772,11.735165358299652,17.914696015495494,9.563253012048193,16.028341277759303,17.914381025930908,31.016042780748666,12.7576788291074,1.1821723531159305,7.379035958798623,5.726582262144198,9.959255750627609,8.518371715137107,10.648952222168544,7.310580376614016,8.430357789896435,11.704258098880285,3.7399095746764823,10.93057635606067,7.035917117418039,12.763434948730412,11.418295397068047,8.500854209656735,15.063194701950922,18.232985800276307,Australia,FM.LBL.BMNY.ZG,Broad money growth (annual %)
13488,3.763551018231083,5.108555279346016,7.479750233200238,11.159462569416611,11.943433606657644,13.393902035101513,12.636751459761394,9.897111196100958,9.537290829071077,14.411540129251218,7.310695552974389,5.854635758477412,7.675620132791304,9.06427997706886,7.318713041748237,6.604989676360188,6.394062061809869,9.31535700879058,8.715297151941801,8.98437540223514,13.197505754136133,12.446323751969384,13.357436352570092,14.892959292616949,14.468026901718622,15.844707176112191,17.031293502055288,12.310130319730998,14.929877356292714,14.27175483970196,12.889060424312131,10.491030890464222,12.858540783168872,12.58639175634342,11.327953594850941,28.747723640876828,Australia,FM.LBL.BMNY.IR.ZS,Broad money to total reserves ratio
13489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88,Australia,IQ.WEF.CUST.XQ,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)"
13490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,Australia,IC.BUS.DISC.XQ,Business extent of disclosure index (0=less disclosure to 10=more disclosure)
13491,0.6429330700481544,0.680398299366641,0.6588146320898746,0.663451634075113,0.6406933575974113,0.6664417462975681,0.7105580628617056,0.6932016830718829,0.7240988458009876,0.7310964608167203,0.7191248984631806,0.7069131523155264,0.7104329132615079,0.6882236744008678,0.6587092178447933,0.6861917411439364,0.6627447487555238,0.6780807764385226,0.6734722322032632,0.6606900570508379,0.6888369645353006,0.6786900605753469,0.656323565546746,0.6399428141506218,0.6593634032381684,0.6427461852686647,0.639986915724094,0.5719142488597597,0.5574739559774973,0.5390746379916381,0.5447854939570885,0.5369989963806775,0.5189553951211557,0.5228545279416068,0.5196450950282101,0.5088935306419718,Australia,EN.ATM.CO2E.KD.GD,CO2 emissions (kg per 2005 US$ of GDP)
13492,,,,,,,,,,,,,,,,,,,0.5898255074942333,0.578630906461471,0.6032819064546018,0.5943952701665763,0.5748067427555008,0.5604605165217225,0.5774690259548804,0.562915702813494,0.5604991405832808,0.5008812478776113,0.48823447096480294,0.4721203885280949,0.47712194368802857,0.47030254614644873,0.4544999996404051,0.45791485163376233,0.45510403731003,0.4456878407435828,Australia,EN.ATM.CO2E.PP.GD.KD,CO2 emissions (kg per 2011 PPP $ of GDP)
13493,,,,,,,,,,,,,,,,,,,0.9666822309304179,0.9148374822199482,0.9214354949707713,0.8894818544361963,0.8476897057684277,0.808303475142722,0.8144844807794931,0.7865107866960901,0.7630740263905759,0.6803383876790131,0.6533551813531976,0.6097250916448435,0.6045505441782366,0.5844906879264855,0.5531127216582816,0.5457135089662329,0.5231176752688009,0.4949330330485368,Australia,EN.ATM.CO2E.PP.GD,CO2 emissions (kg per PPP $ of GDP)
13494,157486.649,170992.21,172356.334,175883.988,174244.839,187787.07,202015.03,205069.641,220746.066,230360.94,234119.615,225003.453,236594.84,241229.928,239964.813,256106.947,261145.405,277771.583,287331.452,281530.258,294456.433,302116.796,303957.63,307433.946,329259.93,333623.66,346912.868,325523.257,329604.628,324859.53,341001.664,346476.495,348757.369,362684.635,371214.077,377235.291,Australia,EN.ATM.CO2E.KT,CO2 emissions (kt)
